date,areaType,areaCode,areaName,metric,age,rate,value
"2021-01-16",nation,E92000001,England,newAdmissions,,,3569
"2021-01-16",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",299.5,101368
"2021-01-16",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",24.6,1944
"2021-01-16",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",49.2,1993
"2021-01-16",nation,E92000001,England,cumAdmissionsByAge,"85+",4712.2,64320
"2021-01-16",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1428,125866
"2021-01-15",nation,E92000001,England,newAdmissions,,,3295
"2021-01-15",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",295.6,100037
"2021-01-15",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",24.3,1919
"2021-01-15",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",48.6,1968
"2021-01-15",nation,E92000001,England,cumAdmissionsByAge,"85+",4655.8,63551
"2021-01-15",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1411.9,124450
"2021-01-14",nation,E92000001,England,newAdmissions,,,3678
"2021-01-14",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",292,98814
"2021-01-14",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",24.1,1906
"2021-01-14",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",48.1,1948
"2021-01-14",nation,E92000001,England,cumAdmissionsByAge,"85+",4606.8,62882
"2021-01-14",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1396.5,123087
"2021-01-13",nation,E92000001,England,newAdmissions,,,3840
"2021-01-13",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",287.8,97407
"2021-01-13",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",23.9,1890
"2021-01-13",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",47.6,1927
"2021-01-13",nation,E92000001,England,cumAdmissionsByAge,"85+",4551.5,62127
"2021-01-13",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1379.7,121608
"2021-01-12",nation,E92000001,England,newAdmissions,,,4134
"2021-01-12",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",283.6,95983
"2021-01-12",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",23.7,1876
"2021-01-12",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",46.8,1895
"2021-01-12",nation,E92000001,England,cumAdmissionsByAge,"85+",4497,61383
"2021-01-12",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1361.2,119984
"2021-01-11",nation,E92000001,England,newAdmissions,,,3894
"2021-01-11",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",279,94435
"2021-01-11",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",23.5,1858
"2021-01-11",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",46.1,1868
"2021-01-11",nation,E92000001,England,cumAdmissionsByAge,"85+",4433.8,60520
"2021-01-11",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1342.2,118306
"2021-01-10",nation,E92000001,England,newAdmissions,,,3571
"2021-01-10",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",274.7,92957
"2021-01-10",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",23.2,1837
"2021-01-10",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",45.7,1852
"2021-01-10",nation,E92000001,England,cumAdmissionsByAge,"85+",4376,59731
"2021-01-10",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1324.2,116716
"2021-01-09",nation,E92000001,England,newAdmissions,,,3718
"2021-01-09",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",271,91724
"2021-01-09",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",23,1817
"2021-01-09",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",45.4,1838
"2021-01-09",nation,E92000001,England,cumAdmissionsByAge,"85+",4318.3,58944
"2021-01-09",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1307,115199
"2021-01-08",nation,E92000001,England,newAdmissions,,,3549
"2021-01-08",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",267,90368
"2021-01-08",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",22.9,1809
"2021-01-08",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",44.9,1818
"2021-01-08",nation,E92000001,England,cumAdmissionsByAge,"85+",4262.1,58177
"2021-01-08",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1289.2,113632
"2021-01-07",nation,E92000001,England,newAdmissions,,,3849
"2021-01-07",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",263.2,89092
"2021-01-07",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",22.7,1793
"2021-01-07",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",44.1,1788
"2021-01-07",nation,E92000001,England,cumAdmissionsByAge,"85+",4208.1,57439
"2021-01-07",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1272.3,112144
"2021-01-06",nation,E92000001,England,newAdmissions,,,3967
"2021-01-06",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",259.1,87673
"2021-01-06",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",22.4,1769
"2021-01-06",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",43.6,1764
"2021-01-06",nation,E92000001,England,cumAdmissionsByAge,"85+",4148.8,56630
"2021-01-06",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1254.5,110571
"2021-01-05",nation,E92000001,England,newAdmissions,,,3697
"2021-01-05",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",254.6,86161
"2021-01-05",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",22.1,1744
"2021-01-05",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",43,1740
"2021-01-05",nation,E92000001,England,cumAdmissionsByAge,"85+",4092.2,55858
"2021-01-05",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1235.9,108937
"2021-01-04",nation,E92000001,England,newAdmissions,,,3587
"2021-01-04",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",250.5,84763
"2021-01-04",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",21.8,1721
"2021-01-04",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",42.3,1714
"2021-01-04",nation,E92000001,England,cumAdmissionsByAge,"85+",4037.9,55117
"2021-01-04",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1218.8,107432
"2021-01-03",nation,E92000001,England,newAdmissions,,,3351
"2021-01-03",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",246.5,83416
"2021-01-03",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",21.5,1696
"2021-01-03",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",41.6,1686
"2021-01-03",nation,E92000001,England,cumAdmissionsByAge,"85+",3983.9,54379
"2021-01-03",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1202.4,105983
"2021-01-02",nation,E92000001,England,newAdmissions,,,3145
"2021-01-02",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",242.6,82107
"2021-01-02",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",21.2,1672
"2021-01-02",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",41.1,1666
"2021-01-02",nation,E92000001,England,cumAdmissionsByAge,"85+",3935.2,53715
"2021-01-02",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1187.3,104649
"2021-01-01",nation,E92000001,England,newAdmissions,,,3010
"2021-01-01",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",239.2,80945
"2021-01-01",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",20.9,1651
"2021-01-01",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",40.7,1648
"2021-01-01",nation,E92000001,England,cumAdmissionsByAge,"85+",3889.5,53091
"2021-01-01",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1172.3,103329
"2020-12-31",nation,E92000001,England,newAdmissions,,,2536
"2020-12-31",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",235.9,79844
"2020-12-31",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",20.6,1630
"2020-12-31",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",40.2,1629
"2020-12-31",nation,E92000001,England,cumAdmissionsByAge,"85+",3845.6,52492
"2020-12-31",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1157.9,102059
"2020-12-30",nation,E92000001,England,newAdmissions,,,2861
"2020-12-30",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",233.1,78872
"2020-12-30",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",20.5,1617
"2020-12-30",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",39.8,1610
"2020-12-30",nation,E92000001,England,cumAdmissionsByAge,"85+",3810.4,52011
"2020-12-30",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1146.1,101018
"2020-12-29",nation,E92000001,England,newAdmissions,,,2886
"2020-12-29",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",229.7,77747
"2020-12-29",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",20.2,1600
"2020-12-29",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",39.3,1590
"2020-12-29",nation,E92000001,England,cumAdmissionsByAge,"85+",3766.7,51414
"2020-12-29",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1133.8,99939
"2020-12-28",nation,E92000001,England,newAdmissions,,,2795
"2020-12-28",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",226.5,76650
"2020-12-28",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",20.1,1585
"2020-12-28",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",38.7,1568
"2020-12-28",nation,E92000001,England,cumAdmissionsByAge,"85+",3724.4,50837
"2020-12-28",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1120.8,98791
"2020-12-27",nation,E92000001,England,newAdmissions,,,2572
"2020-12-27",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",223.4,75598
"2020-12-27",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",19.8,1566
"2020-12-27",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",38,1539
"2020-12-27",nation,E92000001,England,cumAdmissionsByAge,"85+",3683.4,50278
"2020-12-27",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1108.2,97679
"2020-12-26",nation,E92000001,England,newAdmissions,,,2298
"2020-12-26",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",220.4,74574
"2020-12-26",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",19.6,1546
"2020-12-26",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",37.3,1512
"2020-12-26",nation,E92000001,England,cumAdmissionsByAge,"85+",3646.7,49776
"2020-12-26",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1096.9,96687
"2020-12-25",nation,E92000001,England,newAdmissions,,,1952
"2020-12-25",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",217.8,73715
"2020-12-25",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",19.4,1534
"2020-12-25",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",36.9,1495
"2020-12-25",nation,E92000001,England,cumAdmissionsByAge,"85+",3611.7,49299
"2020-12-25",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1086.5,95769
"2020-12-24",nation,E92000001,England,newAdmissions,,,1795
"2020-12-24",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",215.6,72965
"2020-12-24",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",19.3,1523
"2020-12-24",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",36.6,1483
"2020-12-24",nation,E92000001,England,cumAdmissionsByAge,"85+",3583.7,48917
"2020-12-24",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1077.7,94990
"2020-12-23",nation,E92000001,England,newAdmissions,,,1980
"2020-12-23",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",213.6,72301
"2020-12-23",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",19.1,1512
"2020-12-23",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",36.3,1469
"2020-12-23",nation,E92000001,England,cumAdmissionsByAge,"85+",3557.1,48554
"2020-12-23",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1069.4,94259
"2020-12-22",nation,E92000001,England,newAdmissions,,,2203
"2020-12-22",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",211.5,71581
"2020-12-22",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",18.9,1497
"2020-12-22",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",36,1458
"2020-12-22",nation,E92000001,England,cumAdmissionsByAge,"85+",3526.7,48139
"2020-12-22",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1060.3,93458
"2020-12-21",nation,E92000001,England,newAdmissions,,,2115
"2020-12-21",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",209.2,70797
"2020-12-21",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",18.7,1482
"2020-12-21",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",35.4,1433
"2020-12-21",nation,E92000001,England,cumAdmissionsByAge,"85+",3492.4,47671
"2020-12-21",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1050,92547
"2020-12-20",nation,E92000001,England,newAdmissions,,,1976
"2020-12-20",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",207,70049
"2020-12-20",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",18.5,1464
"2020-12-20",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",35,1416
"2020-12-20",nation,E92000001,England,cumAdmissionsByAge,"85+",3457.6,47196
"2020-12-20",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1040.3,91691
"2020-12-19",nation,E92000001,England,newAdmissions,,,1812
"2020-12-19",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",204.9,69333
"2020-12-19",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",18.3,1447
"2020-12-19",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",34.6,1400
"2020-12-19",nation,E92000001,England,cumAdmissionsByAge,"85+",3424.5,46744
"2020-12-19",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1031.5,90916
"2020-12-18",nation,E92000001,England,newAdmissions,,,1672
"2020-12-18",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",203,68700
"2020-12-18",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",18.2,1435
"2020-12-18",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",34.2,1387
"2020-12-18",nation,E92000001,England,cumAdmissionsByAge,"85+",3395.2,46344
"2020-12-18",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1022.9,90162
"2020-12-17",nation,E92000001,England,newAdmissions,,,1873
"2020-12-17",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",201.3,68137
"2020-12-17",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",17.9,1415
"2020-12-17",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",33.9,1372
"2020-12-17",nation,E92000001,England,cumAdmissionsByAge,"85+",3367.9,45971
"2020-12-17",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1015,89461
"2020-12-16",nation,E92000001,England,newAdmissions,,,1796
"2020-12-16",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",199.5,67524
"2020-12-16",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",17.7,1402
"2020-12-16",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",33.4,1353
"2020-12-16",nation,E92000001,England,cumAdmissionsByAge,"85+",3335.1,45524
"2020-12-16",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",1006.1,88680
"2020-12-15",nation,E92000001,England,newAdmissions,,,1730
"2020-12-15",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",197.9,66972
"2020-12-15",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",17.6,1389
"2020-12-15",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",33,1336
"2020-12-15",nation,E92000001,England,cumAdmissionsByAge,"85+",3303.7,45095
"2020-12-15",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",997.2,87895
"2020-12-14",nation,E92000001,England,newAdmissions,,,1746
"2020-12-14",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",196.4,66457
"2020-12-14",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",17.4,1373
"2020-12-14",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",32.7,1323
"2020-12-14",nation,E92000001,England,cumAdmissionsByAge,"85+",3272.1,44663
"2020-12-14",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",988.6,87141
"2020-12-13",nation,E92000001,England,newAdmissions,,,1581
"2020-12-13",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",194.8,65934
"2020-12-13",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",17.2,1357
"2020-12-13",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",32.4,1311
"2020-12-13",nation,E92000001,England,cumAdmissionsByAge,"85+",3238.5,44205
"2020-12-13",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",980.4,86414
"2020-12-12",nation,E92000001,England,newAdmissions,,,1587
"2020-12-12",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",193.3,65436
"2020-12-12",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",17,1345
"2020-12-12",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",32.1,1299
"2020-12-12",nation,E92000001,England,cumAdmissionsByAge,"85+",3209.1,43804
"2020-12-12",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",973,85761
"2020-12-11",nation,E92000001,England,newAdmissions,,,1450
"2020-12-11",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",192,64980
"2020-12-11",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",16.9,1335
"2020-12-11",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",31.7,1282
"2020-12-11",nation,E92000001,England,cumAdmissionsByAge,"85+",3177.6,43374
"2020-12-11",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",965.3,85088
"2020-12-10",nation,E92000001,England,newAdmissions,,,1524
"2020-12-10",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",190.6,64511
"2020-12-10",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",16.8,1328
"2020-12-10",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",31.5,1276
"2020-12-10",nation,E92000001,England,cumAdmissionsByAge,"85+",3150.5,43003
"2020-12-10",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",958.6,84494
"2020-12-09",nation,E92000001,England,newAdmissions,,,1550
"2020-12-09",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",189.2,64044
"2020-12-09",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",16.6,1314
"2020-12-09",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",31.3,1268
"2020-12-09",nation,E92000001,England,cumAdmissionsByAge,"85+",3120.9,42600
"2020-12-09",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",951.4,83863
"2020-12-08",nation,E92000001,England,newAdmissions,,,1528
"2020-12-08",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",187.8,63561
"2020-12-08",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",16.4,1295
"2020-12-08",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",31.1,1261
"2020-12-08",nation,E92000001,England,cumAdmissionsByAge,"85+",3090.4,42183
"2020-12-08",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",944.4,83239
"2020-12-07",nation,E92000001,England,newAdmissions,,,1466
"2020-12-07",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",186.4,63082
"2020-12-07",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",16.2,1283
"2020-12-07",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",30.9,1252
"2020-12-07",nation,E92000001,England,cumAdmissionsByAge,"85+",3062.5,41803
"2020-12-07",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",937,82591
"2020-12-06",nation,E92000001,England,newAdmissions,,,1311
"2020-12-06",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",185.1,62647
"2020-12-06",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",16,1264
"2020-12-06",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",30.8,1246
"2020-12-06",nation,E92000001,England,cumAdmissionsByAge,"85+",3033.9,41412
"2020-12-06",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",930,81977
"2020-12-05",nation,E92000001,England,newAdmissions,,,1186
"2020-12-05",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",184,62258
"2020-12-05",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",15.9,1253
"2020-12-05",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",30.6,1241
"2020-12-05",nation,E92000001,England,cumAdmissionsByAge,"85+",3009.4,41078
"2020-12-05",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",923.6,81405
"2020-12-04",nation,E92000001,England,newAdmissions,,,1248
"2020-12-04",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",182.9,61898
"2020-12-04",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",15.7,1244
"2020-12-04",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",30.5,1235
"2020-12-04",nation,E92000001,England,cumAdmissionsByAge,"85+",2988.7,40795
"2020-12-04",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",917.7,80890
"2020-12-03",nation,E92000001,England,newAdmissions,,,1337
"2020-12-03",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",181.8,61517
"2020-12-03",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",15.6,1234
"2020-12-03",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",30.3,1227
"2020-12-03",nation,E92000001,England,cumAdmissionsByAge,"85+",2965.9,40484
"2020-12-03",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",912.1,80393
"2020-12-02",nation,E92000001,England,newAdmissions,,,1262
"2020-12-02",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",180.5,61096
"2020-12-02",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",15.5,1225
"2020-12-02",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",30.1,1218
"2020-12-02",nation,E92000001,England,cumAdmissionsByAge,"85+",2942.7,40167
"2020-12-02",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",905.5,79814
"2020-12-01",nation,E92000001,England,newAdmissions,,,1271
"2020-12-01",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",179.4,60711
"2020-12-01",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",15.3,1206
"2020-12-01",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",29.9,1209
"2020-12-01",nation,E92000001,England,cumAdmissionsByAge,"85+",2920.2,39860
"2020-12-01",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",899.4,79276
"2020-11-30",nation,E92000001,England,newAdmissions,,,1216
"2020-11-30",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",178.2,60299
"2020-11-30",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",15.2,1199
"2020-11-30",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",29.7,1202
"2020-11-30",nation,E92000001,England,cumAdmissionsByAge,"85+",2898.2,39560
"2020-11-30",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",893.5,78753
"2020-11-29",nation,E92000001,England,newAdmissions,,,1215
"2020-11-29",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",177.1,59932
"2020-11-29",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",15,1189
"2020-11-29",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",29.5,1196
"2020-11-29",nation,E92000001,England,cumAdmissionsByAge,"85+",2875.8,39254
"2020-11-29",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",887.5,78227
"2020-11-28",nation,E92000001,England,newAdmissions,,,1065
"2020-11-28",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",176,59556
"2020-11-28",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",14.9,1177
"2020-11-28",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",29.3,1187
"2020-11-28",nation,E92000001,England,cumAdmissionsByAge,"85+",2853.5,38949
"2020-11-28",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",881.7,77714
"2020-11-27",nation,E92000001,England,newAdmissions,,,1055
"2020-11-27",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",175.1,59251
"2020-11-27",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",14.8,1172
"2020-11-27",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",29.1,1178
"2020-11-27",nation,E92000001,England,cumAdmissionsByAge,"85+",2832.4,38662
"2020-11-27",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",876.5,77255
"2020-11-26",nation,E92000001,England,newAdmissions,,,1198
"2020-11-26",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",174.1,58911
"2020-11-26",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",14.6,1157
"2020-11-26",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",28.9,1169
"2020-11-26",nation,E92000001,England,cumAdmissionsByAge,"85+",2815.3,38428
"2020-11-26",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",871.3,76798
"2020-11-25",nation,E92000001,England,newAdmissions,,,1415
"2020-11-25",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",173,58534
"2020-11-25",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",14.5,1150
"2020-11-25",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",28.6,1159
"2020-11-25",nation,E92000001,England,cumAdmissionsByAge,"85+",2793.9,38136
"2020-11-25",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",865.5,76289
"2020-11-24",nation,E92000001,England,newAdmissions,,,1277
"2020-11-24",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",171.6,58079
"2020-11-24",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",14.4,1139
"2020-11-24",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",28.5,1153
"2020-11-24",nation,E92000001,England,cumAdmissionsByAge,"85+",2770.4,37816
"2020-11-24",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",858.5,75667
"2020-11-23",nation,E92000001,England,newAdmissions,,,1385
"2020-11-23",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",170.4,57663
"2020-11-23",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",14.3,1131
"2020-11-23",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",28.2,1143
"2020-11-23",nation,E92000001,England,cumAdmissionsByAge,"85+",2749.9,37536
"2020-11-23",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",852.1,75106
"2020-11-22",nation,E92000001,England,newAdmissions,,,1333
"2020-11-22",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",169,57186
"2020-11-22",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",14.1,1118
"2020-11-22",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",28,1133
"2020-11-22",nation,E92000001,England,cumAdmissionsByAge,"85+",2728.6,37245
"2020-11-22",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",845.4,74514
"2020-11-21",nation,E92000001,England,newAdmissions,,,1255
"2020-11-21",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",167.7,56745
