"geoRegion","date","median_R_mean","median_R_highHPD","median_R_lowHPD","timeframe_14d","timeframe_28d","timeframe_phase2","timeframe_phase2b","timeframe_all","type","version"
"AI",2020-09-08,1.56,4.17,0.22,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-09,1.43,3.77,0.21,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-10,1.29,3.33,0.19,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-11,1.14,2.97,0.15,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-12,1.01,2.7,0.13,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-13,0.94,2.54,0.11,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-14,0.89,2.48,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-15,0.87,2.49,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-16,0.88,2.5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-17,0.86,2.56,0.08,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-18,0.84,2.57,0.07,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-19,0.78,2.55,0.07,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-20,0.76,2.49,0.05,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-21,0.8,2.55,0.05,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-22,0.93,2.75,0.07,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-23,1.12,3.21,0.12,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-24,1.57,4.07,0.25,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-25,2.17,4.89,0.53,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-26,2.72,5.61,0.9,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-27,3.22,6.07,1.25,FALSE,FALSE,TRUE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-28,3.32,5.95,1.49,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-29,3.2,5.37,1.59,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-09-30,2.95,4.73,1.6,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-01,2.72,4.19,1.57,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-02,2.46,3.67,1.49,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-03,2.2,3.21,1.39,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-04,2,2.87,1.28,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-05,1.81,2.56,1.19,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-06,1.66,2.32,1.11,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-07,1.54,2.14,1.05,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-08,1.45,2,0.99,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-09,1.38,1.88,0.96,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-10,1.32,1.8,0.93,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-11,1.28,1.72,0.9,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-12,1.23,1.65,0.87,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-13,1.19,1.6,0.84,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-14,1.15,1.54,0.82,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-15,1.13,1.51,0.81,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-16,1.12,1.5,0.81,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-17,1.13,1.49,0.82,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-18,1.13,1.5,0.82,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-19,1.13,1.48,0.82,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-20,1.1,1.44,0.8,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-21,1.07,1.4,0.78,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-22,1.03,1.36,0.75,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-23,1,1.32,0.73,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-24,0.97,1.29,0.71,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-25,0.94,1.25,0.68,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-26,0.91,1.22,0.65,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-27,0.88,1.18,0.62,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-28,0.84,1.14,0.59,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-29,0.82,1.11,0.56,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-30,0.8,1.09,0.54,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-10-31,0.78,1.08,0.52,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-01,0.77,1.08,0.51,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-02,0.77,1.08,0.5,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-03,0.75,1.07,0.49,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-04,0.74,1.07,0.47,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-05,0.73,1.07,0.45,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-06,0.72,1.07,0.44,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-07,0.71,1.06,0.43,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-08,0.71,1.08,0.42,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-09,0.71,1.09,0.42,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-10,0.71,1.11,0.41,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-11,0.72,1.13,0.4,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-12,0.72,1.15,0.39,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-13,0.73,1.19,0.39,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-14,0.76,1.22,0.4,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-15,0.79,1.28,0.41,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-16,0.82,1.34,0.43,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-17,0.86,1.42,0.44,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-18,0.9,1.47,0.46,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-19,0.92,1.53,0.47,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-20,0.95,1.56,0.49,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-21,0.98,1.6,0.5,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-22,1,1.64,0.53,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-23,1.03,1.67,0.55,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-24,1.08,1.73,0.58,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-25,1.11,1.78,0.61,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-26,1.17,1.84,0.65,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-27,1.25,1.94,0.7,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-28,1.31,2,0.77,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-29,1.35,2.02,0.81,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-11-30,1.36,2.03,0.83,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-01,1.35,1.99,0.83,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-02,1.3,1.9,0.8,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-03,1.22,1.78,0.76,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-04,1.13,1.66,0.7,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-05,1.05,1.56,0.65,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-06,0.98,1.45,0.6,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-07,0.89,1.34,0.54,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-08,0.82,1.25,0.47,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-09,0.75,1.18,0.43,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-10,0.7,1.12,0.38,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-11,0.67,1.09,0.35,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-12,0.66,1.09,0.33,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-13,0.67,1.12,0.33,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-14,0.71,1.19,0.34,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-15,0.76,1.29,0.37,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-16,0.85,1.42,0.42,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-17,0.97,1.6,0.49,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-18,1.11,1.79,0.58,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-19,1.24,1.96,0.68,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-20,1.35,2.12,0.77,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-21,1.42,2.19,0.82,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-22,1.44,2.19,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-23,1.42,2.11,0.85,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-24,1.38,2.02,0.84,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-25,1.31,1.91,0.81,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-26,1.22,1.81,0.77,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-27,1.13,1.68,0.7,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-28,1.05,1.57,0.64,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-29,0.98,1.47,0.59,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-30,0.93,1.41,0.55,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2020-12-31,0.88,1.35,0.52,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-01,0.85,1.31,0.5,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-02,0.82,1.27,0.46,FALSE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-03,0.8,1.25,0.44,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-04,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-05,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-06,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-07,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-08,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-09,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-10,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-11,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-12,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-13,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-14,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-15,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-16,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AI",2021-01-17,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-10,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-11,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-12,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-13,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-14,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-15,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-17,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-18,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-19,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-20,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-22,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-23,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-24,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-25,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-26,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-27,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-28,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-02-29,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-01,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-02,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-03,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-04,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-05,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-06,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-10,1.5,2.61,0.68,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-11,1.42,2.52,0.64,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-12,1.36,2.37,0.59,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-13,1.26,2.23,0.56,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-14,1.19,2.12,0.53,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-15,1.14,2.01,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-16,1.1,1.94,0.48,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-17,1.05,1.86,0.47,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-18,1.02,1.82,0.46,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-19,1,1.8,0.44,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-20,0.98,1.75,0.43,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-21,0.94,1.71,0.42,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-22,0.91,1.68,0.4,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-23,0.89,1.65,0.37,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-24,0.84,1.61,0.34,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-25,0.82,1.59,0.31,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-26,0.81,1.56,0.29,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-27,0.77,1.52,0.26,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-28,0.74,1.48,0.24,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-29,0.7,1.43,0.21,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-30,0.65,1.39,0.18,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-03-31,0.59,1.33,0.14,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-01,0.56,1.29,0.12,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-02,0.53,1.32,0.1,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-03,0.54,1.38,0.09,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-04,0.57,1.47,0.08,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-05,0.62,1.68,0.08,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-06,0.71,1.88,0.1,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-07,0.76,2.05,0.1,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-08,0.86,2.24,0.11,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-09,0.95,2.43,0.14,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-10,1.04,2.62,0.17,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-11,1.18,2.93,0.22,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-12,1.29,3.09,0.26,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-13,1.34,3.2,0.29,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
"AR",2020-04-14,1.31,3.1,0.31,FALSE,FALSE,FALSE,FALSE,TRUE,"COVID19Re","2021-01-17_10-01-23"
