"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"unknown","AI",202017,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AI",202018,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AI",202019,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AI",202020,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AI",202021,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AI",202022,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AI",202023,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AI",202024,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202025,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202026,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202027,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202028,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202029,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202030,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202031,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202032,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202033,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202034,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202035,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202036,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202037,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202038,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202039,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AI",202040,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202041,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202042,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202043,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202044,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202045,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202046,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202047,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202048,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202049,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202050,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AI",202051,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"unknown","AI",202052,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"unknown","AI",202053,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","AI",202101,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","AI",202102,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202009,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202010,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202011,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202012,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202013,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202014,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202015,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202016,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202017,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202018,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202019,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202020,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202021,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202022,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202023,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","AR",202024,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202025,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202026,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202027,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202028,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202029,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202030,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202031,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202032,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202033,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202034,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202035,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202036,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202037,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202038,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202039,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","AR",202040,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202041,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202042,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202043,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202044,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202045,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202046,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202047,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202048,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202049,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202050,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","AR",202051,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"unknown","AR",202052,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,NA
"unknown","AR",202053,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","AR",202101,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","AR",202102,1,1,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,100
"unknown","BE",202009,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202010,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202011,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202012,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202013,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202014,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202015,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202016,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202017,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202018,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202019,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202020,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202021,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202022,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202023,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BE",202024,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202025,2,2,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202026,1,3,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202027,1,4,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202028,2,6,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202029,0,6,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202030,0,6,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202031,1,7,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202032,0,7,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202033,3,10,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202034,11,21,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202035,2,23,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202036,3,26,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202037,2,28,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202038,1,29,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202039,2,31,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BE",202040,1,32,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","BE",202041,2,34,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","BE",202042,2,36,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,50
"unknown","BE",202043,2,38,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,50
"unknown","BE",202044,3,41,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","BE",202045,13,54,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,15.38
"unknown","BE",202046,28,82,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,14.29
"unknown","BE",202047,7,89,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,NA
"unknown","BE",202048,7,96,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,14.29
"unknown","BE",202049,6,102,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,16.67
"unknown","BE",202050,12,114,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,16.67
"unknown","BE",202051,19,133,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,10.53
"unknown","BE",202052,29,162,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,13.79
"unknown","BE",202053,8,170,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","BE",202101,1,171,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,NA
"unknown","BE",202102,2,173,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202009,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202010,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202011,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202012,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202013,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202014,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202015,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202016,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202017,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202018,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202019,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202020,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202021,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202022,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202023,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","BL",202024,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BL",202025,0,0,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","BL",202026,1,1,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
