"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"female","LU",202019,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","LU",202020,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","LU",202021,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","LU",202022,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","LU",202023,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","LU",202024,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202025,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202026,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202027,0,18,NA,NA,207144,0,8.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202028,2,20,0.667,66.7,207144,0.97,9.66,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202029,1,21,0.5,50,207144,0.48,10.14,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202030,0,21,0,0,207144,0,10.14,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202031,4,25,0.8,80,207144,1.93,12.07,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202032,1,26,0.333,33.3,207144,0.48,12.55,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202033,1,27,0.5,50,207144,0.48,13.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202034,0,27,0,0,207144,0,13.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202035,1,28,0.25,25,207144,0.48,13.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202036,0,28,NA,NA,207144,0,13.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202037,0,28,NA,NA,207144,0,13.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202038,0,28,0,0,207144,0,13.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202039,0,28,NA,NA,207144,0,13.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","LU",202040,0,28,NA,NA,207144,0,13.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202041,2,30,0.667,66.7,207144,0.97,14.48,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202042,5,35,0.455,45.5,207144,2.41,16.9,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202043,11,46,0.458,45.8,207144,5.31,22.21,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202044,26,72,0.481,48.1,207144,12.55,34.76,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202045,17,89,0.34,34,207144,8.21,42.97,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202046,7,96,0.292,29.2,207144,3.38,46.34,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202047,24,120,0.5,50,207144,11.59,57.93,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202048,24,144,0.49,49,207144,11.59,69.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202049,15,159,0.5,50,207144,7.24,76.76,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202050,14,173,0.359,35.9,207144,6.76,83.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","LU",202051,22,195,0.595,59.5,207144,10.62,94.14,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"female","LU",202052,13,208,0.419,41.9,207144,6.28,100.41,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"female","LU",202053,23,231,0.561,56.1,207144,11.1,111.52,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"female","LU",202101,15,246,0.5,50,207144,7.24,118.76,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"female","LU",202102,4,250,0.364,36.4,207144,1.93,120.69,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"female","NE",202009,1,1,1,100,90001,1.11,1.11,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202010,4,5,0.667,66.7,90001,4.44,5.56,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202011,5,10,0.5,50,90001,5.56,11.11,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202012,6,16,0.316,31.6,90001,6.67,17.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202013,13,29,0.448,44.8,90001,14.44,32.22,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202014,1,30,0.056,5.6,90001,1.11,33.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202015,11,41,0.647,64.7,90001,12.22,45.56,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202016,0,41,0,0,90001,0,45.56,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202017,1,42,0.2,20,90001,1.11,46.67,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202018,1,43,0.333,33.3,90001,1.11,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202019,0,43,0,0,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202020,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202021,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202022,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202023,0,43,0,0,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NE",202024,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202025,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202026,0,43,0,0,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202027,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202028,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202029,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202030,0,43,NA,NA,90001,0,47.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202031,1,44,1,100,90001,1.11,48.89,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202032,0,44,NA,NA,90001,0,48.89,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202033,0,44,NA,NA,90001,0,48.89,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202034,1,45,1,100,90001,1.11,50,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202035,1,46,0.5,50,90001,1.11,51.11,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202036,0,46,0,0,90001,0,51.11,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202037,1,47,0.5,50,90001,1.11,52.22,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202038,0,47,NA,NA,90001,0,52.22,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202039,1,48,0.333,33.3,90001,1.11,53.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NE",202040,0,48,0,0,90001,0,53.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202041,2,50,0.667,66.7,90001,2.22,55.55,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202042,6,56,0.5,50,90001,6.67,62.22,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202043,9,65,0.409,40.9,90001,10,72.22,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202044,18,83,0.5,50,90001,20,92.22,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202045,10,93,0.345,34.5,90001,11.11,103.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202046,9,102,0.36,36,90001,10,113.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202047,9,111,0.562,56.2,90001,10,123.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202048,7,118,0.438,43.8,90001,7.78,131.11,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202049,5,123,0.833,83.3,90001,5.56,136.67,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202050,2,125,1,100,90001,2.22,138.89,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NE",202051,1,126,0.333,33.3,90001,1.11,140,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"female","NE",202052,1,127,0.5,50,90001,1.11,141.11,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"female","NE",202053,6,133,0.5,50,90001,6.67,147.78,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"female","NE",202101,4,137,1,100,90001,4.44,152.22,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"female","NE",202102,0,137,NA,NA,90001,0,152.22,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"female","NW",202009,0,0,NA,NA,21034,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202010,1,1,0.5,50,21034,4.75,4.75,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202011,0,1,0,0,21034,0,4.75,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202012,1,2,0.333,33.3,21034,4.75,9.51,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202013,0,2,0,0,21034,0,9.51,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202014,1,3,0.2,20,21034,4.75,14.26,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202015,1,4,0.167,16.7,21034,4.75,19.02,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202016,0,4,NA,NA,21034,0,19.02,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202017,0,4,NA,NA,21034,0,19.02,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202018,0,4,NA,NA,21034,0,19.02,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202019,2,6,1,100,21034,9.51,28.53,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202020,1,7,1,100,21034,4.75,33.28,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202021,0,7,NA,NA,21034,0,33.28,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202022,1,8,1,100,21034,4.75,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202023,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","NW",202024,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202025,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202026,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202027,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202028,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202029,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202030,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202031,0,8,0,0,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202032,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202033,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202034,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202035,0,8,NA,NA,21034,0,38.03,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202036,1,9,1,100,21034,4.75,42.79,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202037,0,9,NA,NA,21034,0,42.79,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202038,0,9,0,0,21034,0,42.79,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202039,0,9,NA,NA,21034,0,42.79,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","NW",202040,2,11,1,100,21034,9.51,52.3,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202041,0,11,NA,NA,21034,0,52.3,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202042,1,12,1,100,21034,4.75,57.05,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202043,2,14,0.5,50,21034,9.51,66.56,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202044,0,14,0,0,21034,0,66.56,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202045,3,17,0.429,42.9,21034,14.26,80.82,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202046,1,18,0.5,50,21034,4.75,85.58,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202047,2,20,0.5,50,21034,9.51,95.08,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202048,1,21,0.333,33.3,21034,4.75,99.84,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202049,1,22,0.5,50,21034,4.75,104.59,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202050,2,24,1,100,21034,9.51,114.1,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","NW",202051,4,28,0.667,66.7,21034,19.02,133.12,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"female","NW",202052,2,30,0.667,66.7,21034,9.51,142.63,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"female","NW",202053,2,32,0.5,50,21034,9.51,152.13,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"female","NW",202101,0,32,0,0,21034,0,152.13,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"female","NW",202102,0,32,0,0,21034,0,152.13,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"female","OW",202009,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202010,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202011,0,0,0,0,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202012,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202013,0,0,0,0,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202014,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202015,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202016,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202017,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202018,0,0,0,0,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202019,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202020,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202021,0,0,NA,NA,18772,0,0,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202022,1,1,1,100,18772,5.33,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202023,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","OW",202024,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202025,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202026,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202027,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202028,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202029,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202030,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","OW",202031,0,1,NA,NA,18772,0,5.33,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
