"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"ZG",2020-09-23,1,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,FALSE,33,0,2,3,0.29,0.14,TRUE,1,127642,0.78,0.23,0.11,25.85,NA,NA,NA,7.83,NA,1.57,2.35,1,0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-09-24,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,FALSE,33,0,2,3,0.29,0.14,TRUE,1,127642,0,0.23,0.11,25.85,NA,NA,NA,7.83,NA,1.57,2.35,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-09-25,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,FALSE,33,0,2,3,0.29,0.14,TRUE,1,127642,0,0.23,0.11,25.85,NA,NA,NA,7.83,NA,1.57,2.35,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-09-26,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,FALSE,33,0,2,2,0.14,0.14,TRUE,1,127642,0,0.11,0.11,25.85,NA,NA,NA,7.83,NA,1.57,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-09-27,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,FALSE,33,0,2,2,0,0.14,TRUE,1,127642,0,0,0.11,25.85,NA,NA,NA,7.83,NA,1.57,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-09-28,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,2,2,0,0.14,TRUE,1,127642,0,0,0.11,25.85,NA,NA,NA,7.83,0,1.57,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-09-29,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,1,2,0,0.07,TRUE,1,127642,0,0,0.05,25.85,NA,NA,NA,7.83,0,0.78,1.57,-1,-0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-09-30,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,0,2,0,0.07,TRUE,1,127642,0,0,0.05,25.85,NA,NA,NA,7.83,0,0,1.57,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-01,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,0,2,0,0.14,TRUE,1,127642,0,0,0.11,25.85,NA,NA,NA,7.83,0,0,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-02,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,0,2,0,0.14,TRUE,1,127642,0,0,0.11,25.85,NA,NA,NA,7.83,0,0,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-03,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,0,2,0,0.14,TRUE,1,127642,0,0,0.11,25.85,NA,NA,NA,7.83,0,0,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-04,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,0,2,0.14,0.14,TRUE,1,127642,0,0.11,0.11,25.85,NA,NA,NA,7.83,0,0,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-05,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,0,2,0.29,0.21,TRUE,1,127642,0,0.23,0.16,25.85,NA,NA,NA,7.83,0,0,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-06,0,33,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,10,TRUE,33,0,0,1,0.29,0.29,TRUE,1,127642,0,0.23,0.23,25.85,NA,NA,NA,7.83,0,0,0.78,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-07,1,34,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,11,TRUE,33,1,1,1,0.29,0.5,TRUE,1,127642,0.78,0.23,0.39,26.64,NA,NA,NA,8.62,0.78,0.78,0.78,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-08,1,35,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,12,TRUE,33,2,2,2,0.29,0.57,TRUE,1,127642,0.78,0.23,0.45,27.42,NA,NA,NA,9.4,1.57,1.57,1.57,1,0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-09,0,35,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,12,TRUE,33,2,2,2,0.43,0.57,TRUE,1,127642,0,0.34,0.45,27.42,NA,NA,NA,9.4,1.57,1.57,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-10,0,35,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,12,TRUE,33,2,2,2,0.57,0.64,TRUE,1,127642,0,0.45,0.5,27.42,NA,NA,NA,9.4,1.57,1.57,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-11,0,35,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,12,TRUE,33,2,2,2,0.86,0.64,TRUE,1,127642,0,0.67,0.5,27.42,NA,NA,NA,9.4,1.57,1.57,1.57,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-12,1,36,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,13,TRUE,33,3,3,3,0.86,0.71,TRUE,1,127642,0.78,0.67,0.56,28.2,NA,NA,NA,10.18,2.35,2.35,2.35,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-13,1,37,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,14,TRUE,33,4,4,4,0.86,0.71,TRUE,1,127642,0.78,0.67,0.56,28.99,NA,NA,NA,10.97,3.13,3.13,3.13,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-14,3,40,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,17,TRUE,33,7,6,7,1,0.79,TRUE,1,127642,2.35,0.78,0.62,31.34,NA,NA,NA,13.32,5.48,4.7,5.48,2,1.57,"COVID19Hosp","","2021-01-15_07-50-56","day",3,0,3
"ZG",2020-10-15,1,41,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,18,TRUE,33,8,6,8,1,0.71,TRUE,1,127642,0.78,0.78,0.56,32.12,NA,NA,NA,14.1,6.27,4.7,6.27,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-16,0,41,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,18,TRUE,33,8,6,8,1,0.79,TRUE,1,127642,0,0.78,0.62,32.12,NA,NA,NA,14.1,6.27,4.7,6.27,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-17,1,42,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,19,TRUE,33,9,7,9,0.86,1,TRUE,1,127642,0.78,0.67,0.78,32.9,NA,NA,NA,14.89,7.05,5.48,7.05,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-18,0,42,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,19,TRUE,33,9,7,9,0.71,1.5,TRUE,1,127642,0,0.56,1.18,32.9,NA,NA,NA,14.89,7.05,5.48,7.05,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-19,1,43,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,20,TRUE,33,10,7,10,0.57,1.64,TRUE,1,127642,0.78,0.45,1.28,33.69,NA,NA,NA,15.67,7.83,5.48,7.83,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-20,0,43,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,20,TRUE,33,10,6,10,0.71,1.64,TRUE,1,127642,0,0.56,1.28,33.69,NA,NA,NA,15.67,7.83,4.7,7.83,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-21,2,45,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,22,TRUE,33,12,5,11,1,1.5,TRUE,1,127642,1.57,0.78,1.18,35.25,NA,NA,NA,17.24,9.4,3.92,8.62,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",2,0,3
"ZG",2020-10-22,0,45,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,22,TRUE,33,12,4,10,2,1.5,TRUE,1,127642,0,1.57,1.18,35.25,NA,NA,NA,17.24,9.4,3.13,7.83,-1,-0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-10-23,1,46,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,23,TRUE,33,13,5,11,2.29,1.57,TRUE,1,127642,0.78,1.79,1.23,36.04,NA,NA,NA,18.02,10.18,3.92,8.62,1,0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-24,3,49,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,26,TRUE,33,16,7,14,2.43,1.5,TRUE,1,127642,2.35,1.9,1.18,38.39,NA,NA,NA,20.37,12.54,5.48,10.97,2,1.56,"COVID19Hosp","","2021-01-15_07-50-56","day",3,0,3
"ZG",2020-10-25,7,56,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,33,TRUE,33,23,14,21,2.29,1.5,TRUE,1,127642,5.48,1.79,1.18,43.87,NA,NA,NA,25.85,18.02,10.97,16.45,7,5.49,"COVID19Hosp","","2021-01-15_07-50-56","day",7,0,3
"ZG",2020-10-26,3,59,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,36,TRUE,33,26,16,23,2.43,1.5,TRUE,1,127642,2.35,1.9,1.18,46.22,NA,NA,NA,28.2,20.37,12.54,18.02,2,1.57,"COVID19Hosp","","2021-01-15_07-50-56","day",3,0,3
"ZG",2020-10-27,1,60,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,37,TRUE,33,27,17,23,2.43,1.71,TRUE,1,127642,0.78,1.9,1.34,47.01,NA,NA,NA,28.99,21.15,13.32,18.02,1,0.780000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-28,1,61,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,38,TRUE,33,28,16,21,2,1.57,TRUE,1,127642,0.78,1.57,1.23,47.79,NA,NA,NA,29.77,21.94,12.54,16.45,-1,-0.780000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-29,1,62,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,39,TRUE,33,29,17,21,1,1.57,TRUE,1,127642,0.78,0.78,1.23,48.57,NA,NA,NA,30.55,22.72,13.32,16.45,1,0.780000000000001,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-30,1,63,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,40,TRUE,33,30,17,22,0.71,1.57,TRUE,1,127642,0.78,0.56,1.23,49.36,NA,NA,NA,31.34,23.5,13.32,17.24,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-10-31,0,63,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,40,TRUE,33,30,14,21,1,1.36,TRUE,1,127642,0,0.78,1.07,49.36,NA,NA,NA,31.34,23.5,10.97,16.45,-3,-2.35,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-01,0,63,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,40,TRUE,33,30,7,21,0.86,0.86,TRUE,1,127642,0,0.67,0.67,49.36,NA,NA,NA,31.34,23.5,5.48,16.45,-7,-5.49,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-02,1,64,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,41,TRUE,33,31,5,21,0.71,0.64,TRUE,1,127642,0.78,0.56,0.5,50.14,NA,NA,NA,32.12,24.29,3.92,16.45,-2,-1.56,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-03,3,67,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,44,TRUE,33,34,7,24,0.71,0.64,TRUE,1,127642,2.35,0.56,0.5,52.49,NA,NA,NA,34.47,26.64,5.48,18.8,2,1.56,"COVID19Hosp","","2021-01-15_07-50-56","day",3,0,3
"ZG",2020-11-04,0,67,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,44,TRUE,33,34,6,22,0.71,0.57,TRUE,1,127642,0,0.56,0.45,52.49,NA,NA,NA,34.47,26.64,4.7,17.24,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-05,0,67,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,44,TRUE,33,34,5,22,0.71,0.57,TRUE,1,127642,0,0.56,0.45,52.49,NA,NA,NA,34.47,26.64,3.92,17.24,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-06,1,68,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,45,TRUE,33,35,5,22,0.57,0.57,TRUE,1,127642,0.78,0.45,0.45,53.27,NA,NA,NA,35.25,27.42,3.92,17.24,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-07,0,68,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,45,TRUE,33,35,5,19,0.29,0.57,TRUE,1,127642,0,0.23,0.45,53.27,NA,NA,NA,35.25,27.42,3.92,14.89,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-08,0,68,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,45,TRUE,33,35,5,12,0.29,0.64,TRUE,1,127642,0,0.23,0.5,53.27,NA,NA,NA,35.25,27.42,3.92,9.4,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-09,0,68,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,45,TRUE,33,35,4,9,0.43,0.57,TRUE,1,127642,0,0.34,0.45,53.27,NA,NA,NA,35.25,27.42,3.13,7.05,-1,-0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-10,1,69,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,46,TRUE,33,36,2,9,0.43,0.36,TRUE,1,127642,0.78,0.34,0.28,54.06,NA,NA,NA,36.04,28.2,1.57,7.05,-2,-1.56,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-11,0,69,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,46,TRUE,33,36,2,8,0.43,0.36,TRUE,1,127642,0,0.34,0.28,54.06,NA,NA,NA,36.04,28.2,1.57,6.27,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-12,1,70,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,47,TRUE,33,37,3,8,0.57,0.36,TRUE,1,127642,0.78,0.45,0.28,54.84,NA,NA,NA,36.82,28.99,2.35,6.27,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-13,1,71,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,48,TRUE,33,38,3,8,0.57,0.36,TRUE,1,127642,0.78,0.45,0.28,55.62,NA,NA,NA,37.61,29.77,2.35,6.27,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-14,0,71,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,48,TRUE,33,38,3,8,0.43,0.36,TRUE,1,127642,0,0.34,0.28,55.62,NA,NA,NA,37.61,29.77,2.35,6.27,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-15,1,72,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,49,TRUE,33,39,4,9,0.43,0.36,TRUE,1,127642,0.78,0.34,0.28,56.41,NA,NA,NA,38.39,30.55,3.13,7.05,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-16,0,72,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,49,TRUE,33,39,4,8,0.29,0.43,TRUE,1,127642,0,0.23,0.34,56.41,NA,NA,NA,38.39,30.55,3.13,6.27,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-17,0,72,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,49,TRUE,33,39,3,5,0.29,0.43,TRUE,1,127642,0,0.23,0.34,56.41,NA,NA,NA,38.39,30.55,2.35,3.92,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-18,0,72,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,49,TRUE,33,39,3,5,0.29,0.5,TRUE,1,127642,0,0.23,0.39,56.41,NA,NA,NA,38.39,30.55,2.35,3.92,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-19,0,72,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,49,TRUE,33,39,2,5,0.14,0.43,TRUE,1,127642,0,0.11,0.34,56.41,NA,NA,NA,38.39,30.55,1.57,3.92,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-20,1,73,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,50,TRUE,33,40,2,5,0.29,0.5,TRUE,1,127642,0.78,0.23,0.39,57.19,NA,NA,NA,39.17,31.34,1.57,3.92,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-21,0,73,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,50,TRUE,33,40,2,5,0.43,0.5,TRUE,1,127642,0,0.34,0.39,57.19,NA,NA,NA,39.17,31.34,1.57,3.92,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-22,0,73,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,50,TRUE,33,40,1,5,0.57,0.43,TRUE,1,127642,0,0.45,0.34,57.19,NA,NA,NA,39.17,31.34,0.78,3.92,-1,-0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-23,1,74,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,51,TRUE,33,41,2,6,0.57,0.5,TRUE,1,127642,0.78,0.45,0.39,57.97,NA,NA,NA,39.96,32.12,1.57,4.7,1,0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-24,1,75,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,52,TRUE,33,42,3,6,0.71,0.5,TRUE,1,127642,0.78,0.56,0.39,58.76,NA,NA,NA,40.74,32.9,2.35,4.7,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-25,1,76,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,53,TRUE,33,43,4,7,0.71,0.5,TRUE,1,127642,0.78,0.56,0.39,59.54,NA,NA,NA,41.52,33.69,3.13,5.48,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-11-26,0,76,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,53,TRUE,33,43,4,6,0.71,0.71,TRUE,1,127642,0,0.56,0.56,59.54,NA,NA,NA,41.52,33.69,3.13,4.7,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-27,2,78,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,55,TRUE,33,45,5,7,0.71,0.79,TRUE,1,127642,1.57,0.56,0.62,61.11,NA,NA,NA,43.09,35.25,3.92,5.48,1,0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",2,0,3
"ZG",2020-11-28,0,78,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,55,TRUE,33,45,5,7,0.57,0.79,TRUE,1,127642,0,0.45,0.62,61.11,NA,NA,NA,43.09,35.25,3.92,5.48,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-29,0,78,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,55,TRUE,33,45,5,6,0.43,0.86,TRUE,1,127642,0,0.34,0.67,61.11,NA,NA,NA,43.09,35.25,3.92,4.7,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-11-30,1,79,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,56,TRUE,33,46,5,7,0.86,0.86,TRUE,1,127642,0.78,0.67,0.67,61.89,NA,NA,NA,43.87,36.04,3.92,5.48,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-12-01,0,79,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,56,TRUE,33,46,4,7,0.86,0.93,TRUE,1,127642,0,0.67,0.73,61.89,NA,NA,NA,43.87,36.04,3.13,5.48,-1,-0.79,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-12-02,0,79,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,56,TRUE,33,46,3,7,0.86,0.86,TRUE,1,127642,0,0.67,0.67,61.89,NA,NA,NA,43.87,36.04,2.35,5.48,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-12-03,3,82,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,59,TRUE,33,49,6,10,1,0.93,TRUE,1,127642,2.35,0.78,0.73,64.24,NA,NA,NA,46.22,38.39,4.7,7.83,3,2.35,"COVID19Hosp","","2021-01-15_07-50-56","day",3,0,3
"ZG",2020-12-04,2,84,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,61,TRUE,33,51,6,11,1,0.86,TRUE,1,127642,1.57,0.78,0.67,65.81,NA,NA,NA,47.79,39.96,4.7,8.62,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",2,0,3
"ZG",2020-12-05,0,84,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,61,TRUE,33,51,6,11,1.29,0.86,TRUE,1,127642,0,1.01,0.67,65.81,NA,NA,NA,47.79,39.96,4.7,8.62,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-12-06,1,85,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,62,TRUE,33,52,7,12,1.29,0.86,TRUE,1,127642,0.78,1.01,0.67,66.59,NA,NA,NA,48.57,40.74,5.48,9.4,1,0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-12-07,1,86,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,63,TRUE,33,53,7,12,1,0.86,TRUE,1,127642,0.78,0.78,0.67,67.38,NA,NA,NA,49.36,41.52,5.48,9.4,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-12-08,2,88,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,65,TRUE,33,55,9,13,0.86,0.86,TRUE,1,127642,1.57,0.67,0.67,68.94,NA,NA,NA,50.92,43.09,7.05,10.18,2,1.57,"COVID19Hosp","","2021-01-15_07-50-56","day",2,0,3
"ZG",2020-12-09,0,88,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,65,TRUE,33,55,9,12,0.86,0.86,TRUE,1,127642,0,0.67,0.67,68.94,NA,NA,NA,50.92,43.09,7.05,9.4,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-12-10,1,89,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,66,TRUE,33,56,7,13,0.71,0.71,TRUE,1,127642,0.78,0.56,0.56,69.73,NA,NA,NA,51.71,43.87,5.48,10.18,-2,-1.57,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-12-11,1,90,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,67,TRUE,33,57,6,12,0.71,0.57,TRUE,1,127642,0.78,0.56,0.45,70.51,NA,NA,NA,52.49,44.66,4.7,9.4,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-12-12,0,90,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,67,TRUE,33,57,6,12,0.43,0.64,TRUE,1,127642,0,0.34,0.5,70.51,NA,NA,NA,52.49,44.66,4.7,9.4,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-12-13,0,90,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,67,TRUE,33,57,5,12,0.43,0.64,TRUE,1,127642,0,0.34,0.5,70.51,NA,NA,NA,52.49,44.66,3.92,9.4,-1,-0.78,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-12-14,1,91,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,68,TRUE,33,58,5,12,0.43,0.64,TRUE,1,127642,0.78,0.34,0.5,71.29,NA,NA,NA,53.27,45.44,3.92,9.4,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",1,0,3
"ZG",2020-12-15,0,91,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,68,TRUE,33,58,3,12,0.29,0.57,TRUE,1,127642,0,0.23,0.45,71.29,NA,NA,NA,53.27,45.44,2.35,9.4,-2,-1.57,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
"ZG",2020-12-16,0,91,FALSE,100,0,FALSE,98,0,FALSE,92,0,TRUE,23,68,TRUE,33,58,3,12,0.43,0.57,TRUE,1,127642,0,0.34,0.45,71.29,NA,NA,NA,53.27,45.44,2.35,9.4,0,0,"COVID19Hosp","","2021-01-15_07-50-56","day",0,0,3
