"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"female","SO",202102,3,121,0.5,50,137588,2.18,87.94,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202009,0,0,NA,NA,78267,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202010,0,0,NA,NA,78267,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202011,0,0,NA,NA,78267,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202012,0,0,NA,NA,78267,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202013,2,2,0.4,40,78267,2.56,2.56,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202014,0,2,0,0,78267,0,2.56,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202015,3,5,0.5,50,78267,3.83,6.39,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202016,3,8,0.75,75,78267,3.83,10.22,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202017,1,9,0.25,25,78267,1.28,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202018,0,9,0,0,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202019,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202020,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202021,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202022,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202023,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","SZ",202024,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202025,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202026,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202027,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202028,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202029,0,9,0,0,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202030,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202031,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202032,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202033,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202034,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202035,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202036,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202037,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202038,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202039,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","SZ",202040,0,9,NA,NA,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202041,0,9,0,0,78267,0,11.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202042,2,11,0.25,25,78267,2.56,14.05,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202043,3,14,0.3,30,78267,3.83,17.89,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202044,7,21,0.538,53.8,78267,8.94,26.83,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202045,2,23,0.125,12.5,78267,2.56,29.39,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202046,3,26,0.3,30,78267,3.83,33.22,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202047,3,29,0.5,50,78267,3.83,37.05,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202048,4,33,0.571,57.1,78267,5.11,42.16,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202049,4,37,0.444,44.4,78267,5.11,47.27,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202050,4,41,0.667,66.7,78267,5.11,52.38,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","SZ",202051,5,46,0.5,50,78267,6.39,58.77,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"female","SZ",202052,4,50,0.333,33.3,78267,5.11,63.88,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"female","SZ",202053,6,56,0.375,37.5,78267,7.67,71.55,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"female","SZ",202101,1,57,0.1,10,78267,1.28,72.83,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"female","SZ",202102,1,58,0.333,33.3,78267,1.28,74.11,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"female","TG",202009,0,0,NA,NA,138662,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202010,0,0,NA,NA,138662,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202011,0,0,NA,NA,138662,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202012,0,0,NA,NA,138662,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202013,2,2,1,100,138662,1.44,1.44,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202014,2,4,0.333,33.3,138662,1.44,2.88,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202015,0,4,0,0,138662,0,2.88,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202016,3,7,0.6,60,138662,2.16,5.05,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202017,1,8,0.333,33.3,138662,0.72,5.77,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202018,0,8,NA,NA,138662,0,5.77,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202019,0,8,NA,NA,138662,0,5.77,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202020,0,8,NA,NA,138662,0,5.77,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202021,1,9,1,100,138662,0.72,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202022,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202023,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TG",202024,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202025,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202026,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202027,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202028,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202029,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202030,0,9,NA,NA,138662,0,6.49,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202031,1,10,1,100,138662,0.72,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202032,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202033,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202034,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202035,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202036,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202037,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202038,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202039,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TG",202040,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202041,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202042,0,10,NA,NA,138662,0,7.21,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202043,4,14,0.5,50,138662,2.88,10.1,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202044,4,18,0.308,30.8,138662,2.88,12.98,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202045,12,30,0.545,54.5,138662,8.65,21.64,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202046,6,36,0.4,40,138662,4.33,25.96,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202047,4,40,0.571,57.1,138662,2.88,28.85,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202048,7,47,0.5,50,138662,5.05,33.9,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202049,5,52,0.238,23.8,138662,3.61,37.5,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202050,11,63,0.5,50,138662,7.93,45.43,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TG",202051,17,80,0.567,56.7,138662,12.26,57.69,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"female","TG",202052,12,92,0.375,37.5,138662,8.65,66.35,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"female","TG",202053,7,99,0.412,41.2,138662,5.05,71.4,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"female","TG",202101,9,108,0.321,32.1,138662,6.49,77.89,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"female","TG",202102,3,111,0.375,37.5,138662,2.16,80.05,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"female","TI",202009,0,0,NA,NA,180350,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202010,0,0,NA,NA,180350,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202011,4,4,0.5,50,180350,2.22,2.22,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202012,14,18,0.368,36.8,180350,7.76,9.98,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202013,17,35,0.327,32.7,180350,9.43,19.41,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202014,35,70,0.438,43.8,180350,19.41,38.81,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202015,25,95,0.472,47.2,180350,13.86,52.68,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202016,14,109,0.519,51.9,180350,7.76,60.44,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202017,13,122,0.542,54.2,180350,7.21,67.65,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202018,5,127,0.455,45.5,180350,2.77,70.42,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202019,5,132,0.357,35.7,180350,2.77,73.19,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202020,1,133,1,100,180350,0.55,73.75,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202021,0,133,0,0,180350,0,73.75,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202022,1,134,1,100,180350,0.55,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202023,0,134,0,0,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"female","TI",202024,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202025,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202026,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202027,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202028,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202029,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202030,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202031,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202032,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202033,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202034,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202035,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202036,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202037,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202038,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202039,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"female","TI",202040,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202041,0,134,NA,NA,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202042,0,134,0,0,180350,0,74.3,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202043,2,136,0.5,50,180350,1.11,75.41,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202044,6,142,0.4,40,180350,3.33,78.74,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202045,15,157,0.517,51.7,180350,8.32,87.05,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202046,17,174,0.531,53.1,180350,9.43,96.48,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202047,28,202,0.549,54.9,180350,15.53,112,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202048,22,224,0.5,50,180350,12.2,124.2,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202049,15,239,0.455,45.5,180350,8.32,132.52,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202050,13,252,0.361,36.1,180350,7.21,139.73,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"female","TI",202051,18,270,0.514,51.4,180350,9.98,149.71,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"female","TI",202052,16,286,0.39,39,180350,8.87,158.58,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"female","TI",202053,14,300,0.452,45.2,180350,7.76,166.34,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"female","TI",202101,14,314,0.467,46.7,180350,7.76,174.11,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"female","TI",202102,4,318,0.222,22.2,180350,2.22,176.32,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"female","UR",202009,0,0,NA,NA,17964,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202010,0,0,NA,NA,17964,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202011,0,0,NA,NA,17964,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202012,0,0,NA,NA,17964,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202013,0,0,NA,NA,17964,0,0,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202014,1,1,0.5,50,17964,5.57,5.57,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202015,1,2,0.5,50,17964,5.57,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202016,0,2,0,0,17964,0,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202017,0,2,NA,NA,17964,0,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202018,0,2,0,0,17964,0,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202019,0,2,0,0,17964,0,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202020,0,2,NA,NA,17964,0,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202021,0,2,NA,NA,17964,0,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202022,0,2,NA,NA,17964,0,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"female","UR",202023,0,2,NA,NA,17964,0,11.13,"COVID19Death","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
