"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"TG",202013,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202014,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202015,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202016,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202017,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202018,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202019,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202020,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202021,NA,NA,NA,NA,279547,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TG",202022,455,455,1,100,279547,162.76,162.76,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.88
"TG",202023,473,928,1,100,279547,169.2,331.97,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.21
"TG",202024,706,1634,1,100,279547,252.55,584.52,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"TG",202025,1126,2760,1,100,279547,402.79,987.31,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.09
"TG",202026,1528,4288,1,100,279547,546.6,1533.91,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.59
"TG",202027,2097,6385,1,100,279547,750.14,2284.05,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.62
"TG",202028,1233,7618,1,100,279547,441.07,2725.12,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.05
"TG",202029,1027,8645,1,100,279547,367.38,3092.5,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.34
"TG",202030,914,9559,1,100,279547,326.96,3419.46,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.19
"TG",202031,796,10355,1,100,279547,284.75,3704.21,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,2.14
"TG",202032,1065,11420,1,100,279547,380.97,4085.18,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,2.35
"TG",202033,1208,12628,1,100,279547,432.13,4517.31,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,2.65
"TG",202034,1486,14114,1,100,279547,531.57,5048.88,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.95
"TG",202035,1898,16012,1,100,279547,678.96,5727.84,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.11
"TG",202036,2007,18019,1,100,279547,717.95,6445.79,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.9
"TG",202037,2205,20224,1,100,279547,788.78,7234.56,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.31
"TG",202038,2135,22359,1,100,279547,763.74,7998.3,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,2.39
"TG",202039,1739,24098,1,100,279547,622.08,8620.38,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.44
"TG",202040,2021,26119,1,100,279547,722.96,9343.33,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.92
"TG",202041,2086,28205,1,100,279547,746.21,10089.54,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,7.29
"TG",202042,2806,31011,1,100,279547,1003.77,11093.3,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,12.44
"TG",202043,4606,35617,1,100,279547,1647.67,12740.97,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,17.91
"TG",202044,5522,41139,1,100,279547,1975.34,14716.31,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,20.52
"TG",202045,5011,46150,1,100,279547,1792.54,16508.85,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,21.15
"TG",202046,4329,50479,1,100,279547,1548.58,18057.43,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,19.5
"TG",202047,4239,54718,1,100,279547,1516.38,19573.81,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,19.7
"TG",202048,4703,59421,1,100,279547,1682.36,21256.18,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.61
"TG",202049,5360,64781,1,100,279547,1917.39,23173.56,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,19.05
"TG",202050,6120,70901,1,100,279547,2189.26,25362.82,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,20.34
"TG",202051,6674,77575,1,100,279547,2387.43,27750.25,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,20.24
"TG",202052,5644,83219,1,100,279547,2018.98,29769.23,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,17.31
"TG",202053,4166,87385,1,100,279547,1490.27,31259.5,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,19.61
"TG",202101,5141,92526,1,100,279547,1839.05,33098.55,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,17.72
"TG",202102,2958,95484,1,100,279547,1058.14,34156.69,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,11.9
"TI",202009,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202010,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202011,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202012,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202013,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202014,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202015,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202016,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202017,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202018,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202019,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202020,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202021,NA,NA,NA,NA,351491,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"TI",202022,1286,1286,1,100,351491,365.87,365.87,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,1.17
"TI",202023,967,2253,1,100,351491,275.11,640.98,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.52
"TI",202024,933,3186,1,100,351491,265.44,906.42,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.86
"TI",202025,1053,4239,1,100,351491,299.58,1206.01,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.66
"TI",202026,1224,5463,1,100,351491,348.23,1554.24,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.16
"TI",202027,1806,7269,1,100,351491,513.81,2068.05,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.55
"TI",202028,1648,8917,1,100,351491,468.86,2536.91,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.94
"TI",202029,1480,10397,1,100,351491,421.06,2957.97,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.36
"TI",202030,1549,11946,1,100,351491,440.69,3398.66,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.03
"TI",202031,1252,13198,1,100,351491,356.2,3754.86,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.92
"TI",202032,1201,14399,1,100,351491,341.69,4096.55,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.25
"TI",202033,1094,15493,1,100,351491,311.25,4407.79,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,1.55
"TI",202034,1715,17208,1,100,351491,487.92,4895.72,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,2.74
"TI",202035,2402,19610,1,100,351491,683.37,5579.09,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,1.29
"TI",202036,2388,21998,1,100,351491,679.39,6258.48,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,1.26
"TI",202037,2640,24638,1,100,351491,751.09,7009.57,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,1.48
"TI",202038,3178,27816,1,100,351491,904.15,7913.72,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,1.16
"TI",202039,2484,30300,1,100,351491,706.7,8620.42,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,0.89
"TI",202040,2512,32812,1,100,351491,714.67,9335.09,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,2.11
"TI",202041,3514,36326,1,100,351491,999.74,10334.83,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,6.77
"TI",202042,5416,41742,1,100,351491,1540.86,11875.7,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,11.67
"TI",202043,7965,49707,1,100,351491,2266.06,14141.76,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,19.37
"TI",202044,8648,58355,1,100,351491,2460.38,16602.13,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,26.9
"TI",202045,8634,66989,1,100,351491,2456.39,19058.52,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,27.44
"TI",202046,8565,75554,1,100,351491,2436.76,21495.29,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,26.78
"TI",202047,7943,83497,1,100,351491,2259.8,23755.09,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,22.95
"TI",202048,7816,91313,1,100,351491,2223.67,25978.76,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,21.55
"TI",202049,7641,98954,1,100,351491,2173.88,28152.64,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,22.55
"TI",202050,8920,107874,1,100,351491,2537.76,30690.4,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,21.72
"TI",202051,13125,120999,1,100,351491,3734.09,34424.49,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,14.01
"TI",202052,9296,130295,1,100,351491,2644.73,37069.23,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,18.75
"TI",202053,7927,138222,1,100,351491,2255.25,39324.48,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,21.63
"TI",202101,8571,146793,1,100,351491,2438.47,41762.95,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,15.48
"TI",202102,4575,151368,1,100,351491,1301.6,43064.55,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,10.51
"UR",202009,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202010,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202011,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202012,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202013,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202014,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202015,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202016,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202017,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202018,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202019,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202020,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202021,NA,NA,NA,NA,36703,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202022,37,37,1,100,36703,100.81,100.81,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202023,35,72,1,100,36703,95.36,196.17,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"UR",202024,59,131,1,100,36703,160.75,356.92,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"UR",202025,95,226,1,100,36703,258.83,615.75,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"UR",202026,165,391,1,100,36703,449.55,1065.31,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,1.21
"UR",202027,290,681,1,100,36703,790.13,1855.43,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,3.45
"UR",202028,140,821,1,100,36703,381.44,2236.87,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,2.86
"UR",202029,111,932,1,100,36703,302.43,2539.3,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.7
"UR",202030,91,1023,1,100,36703,247.94,2787.24,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,3.3
"UR",202031,96,1119,1,100,36703,261.56,3048.8,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,4.17
"UR",202032,84,1203,1,100,36703,228.86,3277.66,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"UR",202033,136,1339,1,100,36703,370.54,3648.2,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,6.62
"UR",202034,143,1482,1,100,36703,389.61,4037.82,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,4.2
"UR",202035,142,1624,1,100,36703,386.89,4424.71,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,4.23
"UR",202036,156,1780,1,100,36703,425.03,4849.74,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,0.64
"UR",202037,158,1938,1,100,36703,430.48,5280.22,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,0.63
"UR",202038,178,2116,1,100,36703,484.97,5765.2,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,0.56
"UR",202039,135,2251,1,100,36703,367.82,6133.01,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,1.48
"UR",202040,192,2443,1,100,36703,523.12,6656.13,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,7.81
"UR",202041,222,2665,1,100,36703,604.86,7260.99,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,11.26
"UR",202042,324,2989,1,100,36703,882.76,8143.75,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,16.67
"UR",202043,422,3411,1,100,36703,1149.77,9293.52,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,23.93
"UR",202044,515,3926,1,100,36703,1403.16,10696.67,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,28.93
"UR",202045,407,4333,1,100,36703,1108.9,11805.57,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,25.55
"UR",202046,457,4790,1,100,36703,1245.13,13050.7,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,28.45
"UR",202047,557,5347,1,100,36703,1517.59,14568.29,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,23.88
"UR",202048,420,5767,1,100,36703,1144.32,15712.61,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.33
"UR",202049,605,6372,1,100,36703,1648.37,17360.98,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,17.36
"UR",202050,271,6643,1,100,36703,738.36,18099.34,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,36.16
"UR",202051,403,7046,1,100,36703,1098,19197.34,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,22.83
"UR",202052,457,7503,1,100,36703,1245.13,20442.47,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,20.57
"UR",202053,424,7927,1,100,36703,1155.22,21597.69,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,27.12
"UR",202101,412,8339,1,100,36703,1122.52,22720.21,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,21.12
"UR",202102,334,8673,1,100,36703,910.01,23630.22,"COVID19Test","","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,17.66
"VD",202009,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202010,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202011,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202012,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202013,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202014,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202015,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202016,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202017,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202018,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202019,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202020,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202021,NA,NA,NA,NA,805098,NA,NA,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"VD",202022,3962,3962,1,100,805098,492.11,492.11,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.66
"VD",202023,4553,8515,1,100,805098,565.52,1057.64,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.66
"VD",202024,5862,14377,1,100,805098,728.11,1785.75,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.58
"VD",202025,7748,22125,1,100,805098,962.37,2748.11,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.46
"VD",202026,7616,29741,1,100,805098,945.97,3694.08,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.71
